SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000057,72,0,0,0,0,0900303,66,0,0,0,0,0,66,0,0,0,0,0
2021HU0000103,213,0,1,1,1,0900902,150,0,0,0,0,0,150,0,0,0,150,0
2021HU0000172,501,0,0,0,0,0900105,57,0,0,0,0,0,57,0,0,0,0,0
2021HU0000181,501,0,0,0,0,0900900,89,0,0,0,0,0,89,0,0,0,89,0
2021HU0000247,274,0,0,0,0,0900905,72,0,0,0,0,0,72,0,0,72,0,0
2021HU0000400,501,0,0,1,0,0900900,66,0,0,66,0,0,0,0,0,66,0,66
2021HU0000618,388,0,0,0,0,0900304,84,0,0,0,0,0,84,0,0,0,0,0
2021HU0000685,501,0,0,0,0,0900100,96,0,0,0,0,0,96,0,0,0,0,0
2021HU0000833,52,0,0,0,0,0900901,51,0,0,0,0,0,51,0,0,0,0,51
2021HU0000951,133,0,0,1,0,0900102,94,0,0,0,0,0,0,94,0,94,0,94
2021HU0001047,169,0,0,1,0,0900103,82,0,0,82,0,0,0,0,0,82,0,82
2021HU0001259,236,0,0,1,0,0901500,91,0,0,0,0,0,91,0,0,91,91,0
2021HU0001263,239,0,0,0,0,0900500,126,0,0,0,0,0,126,0,126,0,0,0
2021HU0001291,194,0,0,0,0,0901100,201,0,0,0,0,0,201,0,201,201,201,0
2021HU0001321,12,0,0,0,1,0901500,53,0,0,0,0,0,53,0,0,53,53,0
2021HU0001330,244,0,0,1,0,0900500,296,0,0,0,0,0,296,0,0,0,0,0
2021HU0001425,453,0,0,0,0,0900900,32,0,0,0,0,0,32,0,0,32,32,0
2021HU0001554,441,0,0,0,0,0900903,55,0,55,0,0,0,0,0,0,55,0,55
2021HU0001599,144,1,0,1,1,0900301,50,0,0,50,0,0,0,0,0,0,0,0
2021HU0001636,501,0,0,0,0,0901300,65,0,0,0,0,0,65,0,0,65,0,0
2021HU0001642,501,0,0,0,0,0901300,99,0,0,0,0,0,99,0,0,99,0,0
2021HU0001823,433,0,0,0,0,0901300,44,0,0,0,0,0,44,0,44,44,0,0
2021HU0001926,501,0,0,0,0,0900102,47,0,0,0,0,0,47,0,0,0,0,0
2021HU0002013,501,0,0,0,0,0900101,49,0,0,0,0,0,49,0,0,0,0,0
2021HU0002014,474,0,0,0,0,0900100,70,0,0,0,0,0,70,0,0,0,0,0
2021HU0002098,246,0,0,1,0,0900303,59,0,0,59,0,0,0,0,0,59,59,0
2021HU0002334,141,0,0,1,0,0900303,66,0,0,0,0,0,66,0,0,66,0,0
2021HU0002450,217,0,0,0,0,0900306,106,0,0,0,0,0,106,0,0,0,0,0
2021HU0002695,222,0,0,0,0,0900303,295,0,0,0,0,0,295,0,0,295,0,0
2021HU0002813,0,0,0,1,1,0900301,115,0,0,115,0,0,115,115,0,0,0,0
2021HU0002862,481,0,0,0,0,0900901,70,0,0,0,0,0,70,0,0,0,0,0
2021HU0003007,501,0,0,0,0,0901300,435,0,0,0,0,0,435,0,0,0,0,0
2021HU0003100,251,1,0,0,0,0900902,72,0,0,72,0,0,0,0,0,72,72,0
2021HU0003139,501,0,0,1,0,0901300,69,0,0,0,0,0,69,0,0,69,0,0
2021HU0003251,501,0,0,0,0,0900105,55,0,0,0,0,0,55,0,0,0,0,0
2021HU0003377,501,0,0,1,0,0900101,58,0,0,0,0,0,58,58,0,0,0,0
2021HU0003384,501,0,0,1,0,0900304,100,0,0,0,0,0,100,0,0,0,100,0
2021HU0003554,501,0,0,0,0,0900102,64,0,64,0,0,0,64,0,0,0,64,0
2021HU0003668,341,1,1,1,1,0900302,104,0,0,0,0,0,104,0,0,0,104,104
2021HU0003829,360,0,0,0,0,0900500,77,0,0,0,0,0,77,0,0,0,0,0
2021HU0003850,501,0,0,0,0,0900700,55,0,0,0,0,0,55,0,0,55,0,0
2021HU0003949,501,0,0,0,0,0900300,50,0,0,0,0,0,50,0,0,50,0,0
2021HU0003967,128,0,1,0,0,0900904,108,0,0,0,0,0,108,0,0,0,0,0
2021HU0003998,501,0,0,0,0,0901101,43,0,43,0,0,0,43,0,0,0,0,43
2021HU0003999,115,0,0,0,0,0900902,195,0,0,0,0,0,195,195,0,195,0,195
2021HU0004021,203,0,0,1,0,0900904,63,0,0,63,0,0,0,0,0,0,63,0
2021HU0004044,408,0,1,0,0,0900902,195,0,0,0,0,0,195,0,0,195,195,0
2021HU0004141,501,0,0,1,0,0900101,34,0,0,0,0,0,34,0,0,0,0,0
2021HU0004144,501,0,0,0,0,0900100,52,0,0,0,0,0,52,0,0,52,0,0
2021HU0004371,249,1,0,1,0,0901101,41,0,41,0,0,0,41,0,0,0,0,0
2021HU0004424,443,0,0,0,0,0901500,69,0,0,0,0,0,69,0,0,0,0,0
2021HU0004546,501,0,0,0,0,0900102,33,0,0,0,0,0,33,0,0,0,0,0
2021HU0004701,95,0,0,1,0,0900904,78,0,78,0,0,0,0,0,0,0,78,78
2021HU0004808,501,1,0,1,0,0900500,34,0,0,0,0,0,34,0,0,34,34,0
2021HU0004955,222,0,0,0,0,0900305,122,0,0,0,0,0,122,0,0,122,0,0
2021HU0005063,501,0,0,0,0,0900300,52,0,0,0,0,0,52,0,0,0,0,0
2021HU0005072,501,0,0,0,0,0900102,52,0,0,0,0,0,52,0,52,52,52,0
2021HU0005171,501,0,0,0,0,0900303,109,0,0,0,0,0,109,0,0,0,0,0
2021HU0005280,150,0,0,0,0,0901100,18,0,0,0,0,0,18,0,0,0,0,0
2021HU0005303,501,0,0,0,0,0900100,68,0,0,0,0,0,68,0,0,68,0,0
2021HU0005847,384,0,0,0,0,0900304,104,0,0,0,0,0,104,0,0,0,104,0
2021HU0005884,0,0,0,1,0,0900904,49,0,0,0,0,0,49,0,0,0,0,0
2021HU0005997,501,0,0,0,0,0900301,74,0,0,0,0,0,74,0,0,0,0,0
2021HU0006016,501,0,0,0,0,0900303,56,0,0,0,0,0,56,0,0,56,0,0
2021HU0006028,501,0,0,0,0,0900103,57,0,0,0,0,0,57,0,0,0,0,0
2021HU0006059,454,0,1,1,0,0900700,58,0,0,0,0,0,58,0,0,58,0,0
2021HU0006127,304,0,0,1,0,0900103,134,0,0,134,0,0,0,0,0,0,0,0
2021HU0006243,501,0,0,0,0,0901300,90,0,0,0,0,0,90,90,0,0,0,0
2021HU0006287,404,0,0,0,0,0900900,242,0,0,0,0,0,242,0,0,242,0,0
2021HU0006342,501,0,0,0,0,0900303,60,0,0,0,0,0,60,0,0,0,0,0
2021HU0006382,501,0,0,0,0,0900700,88,0,0,0,0,0,88,88,0,0,0,88
2021HU0006406,501,0,0,0,0,0900102,169,0,0,0,0,0,169,0,0,169,0,0
2021HU0006457,501,0,0,1,0,0900900,102,0,0,0,0,0,102,0,0,102,102,0
2021HU0006487,501,0,0,0,0,0900300,55,0,0,0,0,0,55,0,55,55,0,0
2021HU0006657,501,0,0,0,0,0901100,61,0,0,61,0,0,61,0,61,0,0,0
2021HU0006745,501,0,0,0,0,0900100,84,0,0,0,0,0,84,0,0,0,0,0
2021HU0006975,501,0,0,0,0,0900105,60,0,0,0,0,0,60,0,0,0,0,0
